n,teffect_true,teffect_slack_claimed,teffect_slack_claimed_round,true_teffect_lb,true_teffect_ub,slack_claimed_teffect_lb,slack_claimed_teffect_ub,slack_claimed_round_teffect_lb,slack_claimed_round_teffect_ub
58,-0.075,-0.075,0,-0.1422415975472857,-0.05975840245271427,-0.0895448052067755,-0.050861433097276934,0.0020028005071729763,0.012957359211419146
58,-0.075,-0.1,0,-0.13952085516854842,-0.054479144831451644,-0.118451384851228,-0.04592941026271788,-0.007388429123000996,0.018663430191823826
58,-0.1,-0.025,0,-0.14353952284708538,-0.06046047715291457,-0.043286284575607015,0.008103981983494615,-0.009173343929338308,0.007522437036157972
58,-0.1,-0.05,0,-0.09825973084248794,-0.015740269157512046,-0.07716359086067595,-0.014194749604194389,-0.01237709382555907,0.0062570651294756256
58,-0.1,-0.075,0,-0.1444119194038159,-0.061588080596184064,-0.09396543066636645,-0.010031991681325465,-0.014452581987509176,0.009649692840097998
58,-0.1,-0.1,0,-0.09960135290712849,-0.016398647092871615,-0.10670592044196135,-0.05210339281492059,-0.009225729398376323,0.010614705703458936
59,-0.025,-0.025,0,-0.050694105205432,0.0346941052054321,-0.04733931613649813,-0.0016337586001531137,-0.006573167380623044,0.008080167471092097
59,-0.025,-0.05,0,-0.0896018226737895,-0.0043981773262104715,-0.05941646307503208,0.003024017674995279,-0.00785368426828404,0.011677348234601915
59,-0.025,-0.075,0,-0.040370935385154454,0.04437093538515446,-0.06255668799578007,-0.008735930282280514,0.0014462398797658962,0.007626547952541703
59,-0.025,-0.1,0,-0.04130932727903452,0.04130932727903452,-0.09394636998765586,-0.039961965607644326,-0.0098612198436138,0.011163292002816053
59,-0.05,-0.025,0,-0.10013674460594243,-0.015863255394057564,-0.0677475086782289,-0.005224310363309795,-3.6825896116250527e-4,0.016357359178130644
59,-0.05,-0.05,0,-0.10044376171381061,-0.01555623828618937,-0.06220116865811123,-0.012955697961421635,-0.008013366695643575,0.006682516913955506
59,-0.05,-0.075,0,-0.10565401878062536,-0.022345981219374644,-0.07730024963176296,-0.03591793255081789,-0.0048837047104018086,0.009085169522379047
59,-0.05,-0.1,0,-0.1037080612220744,-0.0182919387779256,-0.07324596211550105,-0.0323136627153795,-0.011115650478035779,0.004113497940020805
59,-0.075,-0.025,0,-0.08793857618588749,-0.004061423814112487,-0.05354175953002531,0.01802145837372844,-0.007351310321300122,0.009208159931146865
59,-0.075,-0.05,0,-0.10561913645568757,-0.02238086354431243,-0.08075328782676625,-0.01657903447966788,-0.006871939175783531,0.007212008281452751
59,-0.075,-0.075,0,-0.11460745505540888,-0.031392544944591025,-0.10560827218651073,-0.027464944704804733,-0.014766304818024222,0.011552232233781243
59,-0.075,-0.1,0,-0.09760674555039778,-0.014393254449602329,-0.07501965218343774,-0.02572264368328626,-0.010068112807738722,0.00830736032799234
59,-0.1,-0.025,0,-0.1529428927020901,-0.07105710729790987,-0.05688354668001612,-0.0022891538813786007,0.003449202218587768,0.008866468525976692
59,-0.1,-0.05,0,-0.1338239891972463,-0.05217601080275373,-0.07797412285577633,-0.022227771828756054,-0.002383215542733753,0.006641460534034907
59,-0.1,-0.075,0,-0.13706072412421755,-0.054939275875782415,-0.07064667345457748,-4.2708110251778175e-4,-0.016754045718803245,0.004477411295986532
59,-0.1,-0.1,0,-0.1523712142640025,-0.06962878573599748,-0.12820564590351574,-0.07267472460350857,-3.8436642497874894e-4,0.015036154174152914
60,-0.025,-0.025,0,-0.06647859884355153,0.018478598843551595,-0.06866535257418367,-0.01677966005066024,0.007999731866363971,0.010009063342946904
60,-0.025,-0.05,0,-0.0498474571993168,0.035847457199316785,-0.07931641654816532,-0.0015656386887488369,3.376855768740007e-4,0.0196841145866474
60,-0.025,-0.075,0,-0.057589816908566,0.027589816908566087,-0.06224576448346755,-0.03817992338719679,-0.01058078837531001,0.006078118314176172
60,-0.025,-0.1,0,-0.06322074992173973,0.021220749921739696,-0.0895759376793466,-0.0441738342930555,-0.008244820158221852,0.009926186776972719
60,-0.05,-0.025,0,-0.07916740938193376,0.005167409381933809,-0.045650938945643774,0.009984578541456682,-0.011931381207241253,9.91644630218609e-4
60,-0.05,-0.05,0,-0.12369538500791416,-0.04030461499208576,-0.06769818007653129,-0.019662611257485942,-0.006688097706459093,0.008211529283488091
60,-0.05,-0.075,0,-0.10108614677566785,-0.016913853224332143,-0.07124902360858494,-0.013355378399822888,-0.0050923817657115,0.014433915773689021
60,-0.05,-0.1,0,-0.09804587629503242,-0.013954123704967576,-0.10258317121573166,-0.04291267309049374,-0.009135784774117368,0.0072884490004905015
60,-0.075,-0.025,0,-0.11352293674059313,-0.030477063259406766,-0.05290736686928181,0.008011996187636206,-0.01763406100079422,5.739568100329561e-4
60,-0.075,-0.05,0,-0.1384048845313911,-0.05559511546860884,-0.046477723160799955,-0.011050692019382458,-0.009573511469079306,0.004218803679042762
60,-0.075,-0.075,0,-0.09310671111573908,-0.0088932888842609,-0.07990986405040128,-0.024388099220565545,2.3686276563597997e-4,0.011766776385587676
60,-0.075,-0.1,0,-0.11118289644437604,-0.026817103555623972,-0.1269535179438149,-0.05966200952228177,-0.014196354891983067,0.013484213175298477
60,-0.1,-0.025,0,-0.13634227725583936,-0.05365772274416057,-0.062260062299495364,-0.005675922155122581,-0.011784974810616071,0.010976133975692852
60,-0.1,-0.05,0,-0.15352341072355982,-0.07047658927644015,-0.08191989675738857,-0.03268802057778013,-0.008762643477751592,0.005942868813587874
60,-0.1,-0.075,0,-0.13463279990358706,-0.05136720009641287,-0.09910367402705761,-0.022355426898770077,-0.020049877087808702,-0.002073931215899872
60,-0.1,-0.1,0,-0.09003286530666546,-0.005967134693334507,-0.10005472751161062,-0.039720978441715536,-1.5570818599401192e-4,0.015311122508903374
61,-0.025,-0.025,0,-0.03147419949120556,0.053474199491205465,-0.06715128513247148,-0.012215165007683389,-0.005912429361220843,0.01615581353259324
61,-0.025,-0.05,0,-0.039386114237470904,0.04538611423747091,-0.054706853143655323,0.0024901701173851293,-0.006343554536098065,0.012069967073479312
61,-0.025,-0.075,0,-0.04452154905359242,0.04052154905359242,-0.06928784556100817,-0.023976187577627223,-8.229043678482503e-4,0.013314251597272658
61,-0.025,-0.1,0,0.01367124185227149,0.0983287581477285,-0.09438716598544922,-0.03487198697460026,-0.009147479850315932,0.008166172265565121
61,-0.05,-0.025,0,-0.07183259346439105,0.011832593464391,-0.03882076811708088,-0.005915159758264513,-0.011267929448895687,0.0062500652820607835
61,-0.05,-0.05,0,-0.07136680317365099,0.013366803173651041,-0.05719443291588335,0.009095919068719018,-0.018631446759555692,0.01195315976806464
61,-0.05,-0.075,0,-0.04519912362196315,0.03919912362196314,-0.1001652559707078,-0.04766288615890657,-0.011936406689380678,0.0028500300789680274
61,-0.05,-0.1,0,-0.07602706051353408,0.00802706051353403,-0.13529044611813107,-0.06511973066194236,1.8847149600100845e-4,0.022324501882165115
61,-0.075,-0.025,0,-0.10855709671428458,-0.025442903285715315,-0.044207668050556724,-0.0035595755248097327,-0.005621181974218337,0.010204110229674317
61,-0.075,-0.05,0,-0.09889534247996776,-0.015104657520032233,-0.07960991009796382,-0.024286094402157347,-0.006620752715221304,0.010583238034190146
61,-0.075,-0.075,0,-0.13746269577499542,-0.05453730422500452,-0.08905020090008423,-0.032799930343704035,9.282620623529848e-4,0.01640316936903643
61,-0.075,-0.1,0,-0.11716274346223368,-0.03283725653776634,-0.09995879760825396,-0.0011681236157588468,-0.008201200110348526,0.016267892788678698
61,-0.1,-0.025,0,-0.1751109394828986,-0.09288906051710141,-0.032886937913685424,0.019087223175868775,-0.0040146097902914605,0.013180300224967093
61,-0.1,-0.05,0,-0.13826049417047317,-0.055739505829526775,-0.051950330781667435,0.015898523969791238,-0.017816668278034582,0.0015603084304541322
61,-0.1,-0.075,0,-0.1578579289802187,-0.0761420710197813,-0.09827910810404605,-0.05030705972524676,-0.010029069980475681,0.007787165005055268
61,-0.1,-0.1,0,-0.11308143120657255,-0.03091856879342747,-0.11866069008660421,-0.05575314379937529,-0.008059390390948065,0.006241400181780824
62,-0.025,-0.025,0,-0.045681158320673154,0.03968115832067315,-0.05879078172225443,-0.0016085189234437414,-0.006974465650639743,0.012056090326874068
62,-0.025,-0.05,0,-0.061673047191207114,0.02367304719120719,-0.05998808807531571,0.02119147026463468,-0.01888827737806403,0.009909846644568565
62,-0.025,-0.075,0,-0.05651710798891333,0.028517107988913416,-0.0869500986321852,-0.012593393357837768,-0.01066398860873075,0.009350770320921244
62,-0.025,-0.1,0,-0.11296108495338451,-0.0270389150466155,-0.07705995502207545,-0.01884013101578405,0.0025432538247538326,0.01457295215953839
62,-0.05,-0.025,0,-0.10288425677778883,-0.01911574322221117,-0.05454721713712321,0.010103195872124018,-0.012067193476049051,0.0015709592242262142
62,-0.05,-0.05,0,-0.1066011301276674,-0.021398869872332596,-0.05282396209273511,-0.017343890087119642,-0.009928552992205953,2.555425102766821e-4
62,-0.05,-0.075,0,-0.07298223295880525,0.010982232958805196,-0.07161059324007074,-0.020571732934618298,-0.006166024172366222,0.011048618274084644
62,-0.05,-0.1,0,-0.07419133723970059,0.010191337239700636,-0.09125975226053795,-0.02957264206063211,-0.003298496137385093,0.010454512872337165
62,-0.075,-0.025,0,-0.14943980917645705,-0.06656019082354292,-0.055285606338335194,0.02805387152318997,-0.009095583269062374,0.022148193586595376
62,-0.075,-0.05,0,-0.0666484906525866,0.016648490652586556,-0.03571552078808931,0.0062285193950040955,-0.007336522138290717,0.005825567260341818
62,-0.075,-0.075,0,-0.10785262721644528,-0.02414737278355473,-0.052816478602142114,-6.431486001836836e-5,-0.009426003915722224,0.01554795040849665
62,-0.075,-0.1,0,-0.10670288875368503,-0.023297111246314985,-0.11004145491404296,-0.03462003433054989,0.0032056888228231125,0.018518113882078927
62,-0.1,-0.025,0,-0.10897942203327121,-0.027020577966728805,-0.03010372527514655,0.01492461152351643,-0.016484059654707277,0.005500489479341375
62,-0.1,-0.05,0,-0.15338362987526255,-0.07061637012473741,-0.10137805047400797,-0.013261400636508637,-0.011328152162825818,0.01076505289851506
62,-0.1,-0.075,0,-0.1500906788308654,-0.06790932116913456,-0.07659926570841355,-0.02200696948817195,-0.007381532264494924,0.013990782462951249
62,-0.1,-0.1,0,-0.1291336307562842,-0.04686636924371574,-0.10069184586191547,-0.046936836649193,-0.0043944283139323425,0.010460852861228836
63,-0.025,-0.025,0,-0.07139725113813665,0.01339725113813671,-0.04008545960809607,-0.003774920918405103,-0.007041681028384586,0.010850552089761939
63,-0.025,-0.05,0,-0.08197376245416274,0.0039737624541627894,-0.056087693998923466,-0.007404231572843433,-0.008378467905812466,0.006667698136546071
63,-0.025,-0.075,0,-0.06721646285040847,0.017216462850408433,-0.10571533880894653,-0.027454538276030574,-0.0126380111639556,0.009795000639508878
63,-0.025,-0.1,0,-0.06887374869715995,0.016873748697160025,-0.11726107997658342,-0.06066963009572116,-0.012041682725741631,0.010018662855649566
63,-0.05,-0.025,0,-0.10102158265717162,-0.016978417342828366,-0.03883244731037979,0.015295712161383387,-0.00406015179517128,0.012620750490102053
63,-0.05,-0.05,0,-0.0778572345301328,0.005857234530132725,-0.06362191605402782,-0.024869383420115732,-0.004760220245649391,0.002460283493576485
63,-0.05,-0.075,0,-0.0635271076004486,0.019527107600448575,-0.104175072201987,-0.02664438151753147,-0.02104251714275388,0.011829111058203907
63,-0.05,-0.1,0,-0.06629593418371865,0.01829593418371872,-0.08745766509252266,-0.03565307978991708,-0.011264752458787485,0.011687176492084056
63,-0.075,-0.025,0,-0.10329988745875446,-0.018700112541245532,-0.037699111135034484,0.007029323724751992,-0.010758892394011612,0.0016820257309941543
63,-0.075,-0.05,0,-0.12051558929554038,-0.037484410704459535,-0.04233195506192136,4.907874716568172e-4,-0.0015654144351500325,0.008354598090013415
63,-0.075,-0.075,0,-0.12683518053423254,-0.04316481946576739,-0.086344526277747,-0.029872595203429796,-6.569618962681684e-4,0.01238735649628252
63,-0.075,-0.1,0,-0.1181205632989333,-0.03587943670106671,-0.09914645739774318,-0.02698722959532672,-0.002869574167330042,0.018814394143561057
63,-0.1,-0.025,0,-0.12421008344104809,-0.04178991655895183,-0.03001782925669747,0.002775510541498513,8.482220518837638e-4,0.005285675390105826
63,-0.1,-0.05,0,-0.12612726509069125,-0.04387273490930869,-0.060004772566680464,-0.024161315441256975,-0.00646569930432465,0.0054626473223643454
63,-0.1,-0.075,0,-0.1384048845313911,-0.05559511546860884,-0.09109291619916147,-0.041389563263296944,-0.010152080877165844,0.007088005833580292
63,-0.1,-0.1,0,-0.14751624733344573,-0.06648375266655424,-0.1395374488545724,-0.09162974114606202,-0.009790649953143403,0.01601905719621196
64,-0.025,-0.025,0,-0.04344695942587035,0.04144695942587035,-0.04967098949947485,0.009320460006062688,-0.007320103527460601,0.010486563911645808
64,-0.025,-0.05,0,-0.06972113787050133,0.015721137870501396,-0.06534743488359686,-0.01078189840361335,-0.0011555121916068363,0.011983773412674627
64,-0.025,-0.075,0,-0.07874999329209476,0.0067499932920948025,-0.10345231771606343,-0.043633013964422804,-0.016305030860537972,0.0090970436641313
64,-0.025,-0.1,0,-0.07154638250433595,0.013546382504336006,-0.1022942232281046,-0.04007154877319209,-0.009463189112381974,0.015073757636425216
64,-0.05,-0.025,0,-0.11683950763017194,-0.033160492369828085,-0.04614234467848488,-1.1509434453344652e-5,0.0019250775018587898,0.004167716285182992
64,-0.05,-0.05,0,-0.07775471648949117,0.005754716489491107,-0.04934676532968846,-0.013497019515540203,0.0024750142844554707,0.004134451174381854
64,-0.05,-0.075,0,-0.07710671111573907,0.007106711115739114,-0.10560934542020822,-0.05649943131757937,-0.005257517837057857,0.011080995804450926
64,-0.05,-0.1,0,-0.10538500038256972,-0.020614999617430282,-0.08968632904107565,-0.03163438279562828,-0.013895975949122827,0.007387119253610918
64,-0.075,-0.025,0,-0.1412794193542579,-0.056720580645742175,-0.04783252317874024,0.017903742681371827,-0.007959252553856145,0.00961771681214375
64,-0.075,-0.05,0,-0.1055487133665246,-0.022451286633475294,-0.07386142368949522,3.9526691633218897e-4,0.001806012705738642,0.01954480100571706
64,-0.075,-0.075,0,-0.06941092128701448,0.01341092128701444,-0.10303729617462425,-0.05389727114703015,-0.0067056426267337824,0.011667270389329054
64,-0.075,-0.1,0,-0.1180484967145091,-0.033951503285490924,-0.11671280642009334,-0.06336417038646795,-0.013194214817554787,0.003846283052739933
64,-0.1,-0.025,0,-0.13449377612556512,-0.05150622387443482,-0.02434733075040047,0.01252712835154323,-0.0025680569525971387,0.005492530124173764
64,-0.1,-0.05,0,-0.11533594451805809,-0.03266405548194181,-0.06372096709423944,0.009022660259914411,-0.004135524313730414,0.015985982310954862
64,-0.1,-0.075,0,-0.14741472350481855,-0.06458527649518142,-0.08030387823921475,-0.03263499661514986,-0.00616557688860171,0.009276273761637652
64,-0.1,-0.1,0,-0.13401740596342518,-0.05198259403657476,-0.11490862790270395,-0.05479411961966418,-0.00594563845125993,0.012320542691633586
65,-0.025,-0.025,0,-0.07191019911328694,0.013910199113287003,-0.03222849182415647,0.018015305067280482,-0.01148901973024034,0.002472351780616492
65,-0.025,-0.05,0,-0.021978811498088488,0.061978811498088524,-0.045867219445515445,-0.014015437516240976,-0.0024427581392236185,0.008986111576370944
65,-0.025,-0.075,0,-0.08718382921395985,-0.0028161707860401147,-0.0868078352856713,-0.028631517341709833,-0.005123857612927311,0.0063841135982827925
65,-0.025,-0.1,0,-0.048666271344505165,0.036666271344505265,-0.09840781381398009,-0.04128551125421623,-0.007024769624578609,0.01599233873524286
65,-0.05,-0.025,0,-0.10974543849891519,-0.02425456150108482,-0.038265720311678096,0.016126093689882548,-0.00854163606673346,0.002348078549584339
65,-0.05,-0.05,0,-0.06927681359468918,0.015276813594689242,-0.07950448599540597,-0.00556821371912352,-0.0032048345802930924,0.014808382056044365
65,-0.05,-0.075,0,-0.05944028565996571,0.02544028565996579,-0.09080289337291156,-0.03536036775419651,-0.0018682598523945618,0.013338492558615316
65,-0.05,-0.1,0,-0.07467267656854681,0.008672676568546749,-0.09780917926374887,-0.034902154218284284,-0.012366142697723827,0.002473337311230374
65,-0.075,-0.025,0,-0.11389971017286285,-0.030100289827137167,-0.043950664263816025,-0.00873576850269844,-0.005419134420669207,0.013436723657197818
65,-0.075,-0.05,0,-0.1258225258508167,-0.04217747414918323,-0.06436009329072312,0.012193314673984806,-0.024596424066873783,0.0075404764592314055
65,-0.075,-0.075,0,-0.13847574768371207,-0.05552425231628787,-0.0669517822342938,-0.024840295726584992,-0.005241758086339236,0.00851710856196385
65,-0.075,-0.1,0,-0.09151525744399469,-0.008484742556005391,-0.08517964073777992,-0.06709284788994074,-0.007379606159295553,0.0072191720014225455
65,-0.1,-0.025,0,-0.12736235248869998,-0.046637647511300055,-0.04473629882522777,0.01705029609583996,0.004615613740273528,0.01872691221670669
65,-0.1,-0.05,0,-0.16123155680877937,-0.08076844319122055,-0.07737776878286523,-4.1506274669194515e-4,-0.0028393150833393864,0.01047575381937897
65,-0.1,-0.075,0,-0.1451718035669383,-0.06282819643306167,-0.07491809970236132,-0.021623067983381324,-0.004859932009921513,0.007835009784763843
65,-0.1,-0.1,0,-0.12055084489042742,-0.03744915510957251,-0.10176632466810807,-0.0400500730338562,-0.01206082069481411,0.0030878296026053704
66,-0.025,-0.025,0,-0.0607444722667741,0.024744472266774176,-0.06940145921898484,-0.016069832880926383,-0.0056590351229404276,0.009957552067388555
66,-0.025,-0.05,0,-0.06853551680638786,0.016535516806387922,-0.07882863635372983,-0.016944928295880006,0.005157879648844377,0.01319855343176947
66,-0.025,-0.075,0,-0.06549457151625274,0.019494571516252814,-0.0644824289867447,0.004924222263851259,-0.007915234696682599,0.012190869425954735
66,-0.025,-0.1,0,-0.028487396148712596,0.05648739614871251,-0.12882756956462618,-0.09080806079631695,-0.005061163616160442,0.00917496625148443
66,-0.05,-0.025,0,-0.10415719032851972,-0.019842809671480277,-0.05288965957399436,0.002390547656491236,-0.00649875066802788,0.004873585697940109
66,-0.05,-0.05,0,-0.07561828529304256,0.0076182852930424955,-0.05776628216136462,0.007616464252059422,-0.004764348046751248,0.009779194908027821
66,-0.05,-0.075,0,-0.08045849694448767,0.0044584969444877234,-0.08018547563921075,-0.025073923889989354,-0.012244196177653103,-6.466796984733866e-4
66,-0.05,-0.1,0,-0.05848600722455205,0.026486007224552133,-0.11865781412768542,-0.044651587870880034,-0.01185578954492549,0.012162523502995263
66,-0.075,-0.025,0,-0.08525074694585699,-7.492530541429801e-4,-0.045349253041959955,0.018916976352158277,-0.009837791996304211,0.019117133720166227
66,-0.075,-0.05,0,-0.09358166841099294,-0.010418331589007158,-0.05346952718196621,0.0012509046406932144,-0.0015953168519417995,0.009539744288406277
66,-0.075,-0.075,0,-0.1165301880736036,-0.03346981192639631,-0.09148982074196932,-0.029202634766396753,-0.004640111359048762,0.012111426920148188
66,-0.075,-0.1,0,-0.1081452415508756,-0.0238547584491244,-0.09862480770724188,-0.029090967122786998,-0.012515404903225554,0.011644839788946506
66,-0.1,-0.025,0,-0.12815654836333512,-0.04584345163666481,-0.03879827711060184,0.028636700514556666,-0.018257473633402667,0.0010606230363793129
66,-0.1,-0.05,0,-0.12065903701084232,-0.0393409629891577,-0.05948249452851452,-0.01138127660054214,-0.006669612053313891,0.00893609900990082
66,-0.1,-0.075,0,-0.14419517726275125,-0.06180482273724871,-0.10900068137587761,-0.027122362251979157,-0.0022422570812446535,0.017327879973953127
66,-0.1,-0.1,0,-0.14040756051535608,-0.059592439484643996,-0.10434096692708397,-0.031684180609436445,-0.013426844432599956,0.009404936205469235
67,-0.025,-0.025,0,-0.04869475014081655,0.03669475014081665,-0.05715688050063187,0.0035851250221140274,-0.012979589906019329,0.007122081593766336
67,-0.025,-0.05,0,-0.06868000626778384,0.01668000626778391,-0.06308904645012975,0.011623444391767927,-0.006992219589254398,0.018543716936055762
67,-0.025,-0.075,0,-0.056335728720521436,0.02833572872052141,-0.08679108981467482,-0.03734747291484033,0.005335394240757358,0.014946974689960705
67,-0.025,-0.1,0,-0.10136624598995822,-0.016633754010041774,-0.1027440026463505,-0.03973341809553002,-0.010597652092754666,0.004197448926522943
67,-0.05,-0.025,0,-0.06075947624147902,0.022759476241478983,-0.028551789369205736,0.014948214623210465,-0.004914208426366263,0.009391258593102206
67,-0.05,-0.05,0,-0.11053163220766543,-0.02546836779233457,-0.061389450915614915,7.083668803365278e-4,-0.018940506139124923,0.008202314528414181
67,-0.05,-0.075,0,-0.09260177866816399,-0.009398221331836105,-0.08438281222627833,-0.002677439768762141,-0.013846691765379426,0.011277509113411877
67,-0.05,-0.1,0,-0.06391004049331575,0.01991004049331571,-0.11848723271773129,-0.0464728053264668,-0.01221854633707802,0.009768339907899068
67,-0.075,-0.025,0,-0.14880186535464174,-0.06519813464535823,-0.03884072842444622,0.029655788107651182,-0.0037132179564890724,0.01867688146578991
67,-0.075,-0.05,0,-0.08797168644387393,-0.004028313556126033,-0.05907016541840164,-0.015378169562450746,-0.0032576504709291285,0.008308761108162394
67,-0.075,-0.075,0,-0.10145320083276102,-0.018546799167238982,-0.06315316096848321,-0.009276152050192516,-0.0063020417464765876,0.009965145871593636
67,-0.075,-0.1,0,-0.07802378325147181,0.006023783251471751,-0.10072783363957544,-0.0523344029334275,-0.00225073736567758,0.009296725823410193
67,-0.1,-0.025,0,-0.16953506895936177,-0.08646493104063822,-0.02667058676724933,0.026029661701449672,-0.007775546203029196,0.008697961588910286
67,-0.1,-0.05,0,-0.1551931224521647,-0.07280687754783528,-0.056395215528172865,0.01863945296299001,0.005724406204296051,0.01885268110201379
67,-0.1,-0.075,0,-0.13424197938506846,-0.05175802061493148,-0.10260656668110629,-0.04069053825919355,-0.0079601592958704,0.00918276858870236
67,-0.1,-0.1,0,-0.09851539966641858,-0.015484600333581525,-0.10041647205199558,-0.04719573560232395,4.3040659233232244e-4,0.007222405247144417
68,-0.025,-0.025,0,-0.061701429242103,0.023701429242103077,-0.04121015836395703,-0.0017607664834713606,-0.004736312635438261,0.0036190359703438266
68,-0.025,-0.05,0,-0.10583846015474034,-0.02016153984525966,-0.049471293885535984,0.013930801298783636,-0.006834116922205279,0.013354255581050443
68,-0.025,-0.075,0,-0.05714442153086716,0.02914442153086713,-0.056578040254939496,-0.014938838454111123,-0.0095238299692855,0.002803702258207419
68,-0.025,-0.1,0,-0.06954897135779116,0.015548971357791222,-0.09835167898871378,-0.04204868512518645,-0.00865403067483826,0.013333404577800955
68,-0.05,-0.025,0,-0.12105359669423033,-0.0369464033057697,-0.05764516415460822,-0.0027218007480713374,-0.009178892267817273,0.011145574087790027
68,-0.05,-0.05,0,-0.09905939773579595,-0.014940602264204052,-0.06776274345656702,-0.016411850262503372,-0.00362156549263915,0.01625917218604525
68,-0.05,-0.075,0,-0.06773472888824508,0.015734728888245043,-0.06706390341294381,-0.013389056171479535,-0.01362280653016244,-3.729263921056587e-4
68,-0.05,-0.1,0,-0.08312819920456457,0.0011281992045646047,-0.0745420136462156,-0.009125143703587482,-0.014032645669404775,0.008807906485264298
68,-0.075,-0.025,0,-0.10754255500130548,-0.024457444998694414,-0.04956415202850965,0.006310214488779182,-0.014029144494285953,0.006791428656264156
68,-0.075,-0.05,0,-0.12166875678168061,-0.03833124321831931,-0.07429395759790214,-0.013224852480411449,-0.0053260066243669135,0.008507205066891734
68,-0.075,-0.075,0,-0.09641248974520578,-0.013587510254794218,-0.08363920987223081,-0.024364008893433167,-0.006744522718342378,0.008599319289103081
68,-0.075,-0.1,0,-0.11288651174037187,-0.029113488259628152,-0.09858223059734644,-0.029737584050624134,-0.009490577022459907,0.00729147238112463
68,-0.1,-0.025,0,-0.1439078807329221,-0.06009211926707786,-0.043451757311556635,0.017451402910497675,-6.89320206698759e-4,0.018824694743806828
68,-0.1,-0.05,0,-0.13491691733648162,-0.05308308266351833,-0.042790420729049865,-0.005913736220850958,-0.005441463677878038,0.006646989958035758
68,-0.1,-0.075,0,-0.15023796990763,-0.06776203009236997,-0.10691188829785203,-0.05037342191802691,-0.011628728799153382,0.009746912494264523
68,-0.1,-0.1,0,-0.13325465799315359,-0.04874534200684646,-0.07806470993749998,-0.03845223680513511,-0.004500571321715404,0.008241149929330055
69,-0.025,-0.025,0,-0.06673867440420293,0.018738674404203,-0.05357187394986219,-0.012507119072920354,-2.87654114872111e-4,0.012444202411724642
69,-0.025,-0.05,0,-0.05538240127120873,0.029382401271208704,-0.037084989472962106,0.002236593295970417,-0.01053210869603618,0.007228159878786519
69,-0.025,-0.075,0,-0.04166710109922106,0.04166710109922106,-0.07446261729147337,-0.02899161469786438,-3.0051566820283194e-4,0.008969814489418977
69,-0.025,-0.1,0,-0.04904659532542261,0.0370465953254226,-0.13445473038274885,-0.05368167175609758,-0.010518232551028267,0.016707487514302195
69,-0.05,-0.025,0,-0.046246416425197556,0.03824641642519755,-0.043199839071290595,0.03713897616984329,-0.01479978643516254,0.017291631876866158
69,-0.05,-0.05,0,-0.08905135090967317,-0.004948649090326794,-0.05858505627799034,-0.0032594863496344453,-0.004515621562574332,0.010671537481166319
69,-0.05,-0.075,0,-0.08077427713494614,0.00477427713494618,-0.10217277892462423,-0.021175992212037593,-0.0186633258002249,0.013731589735121385
69,-0.05,-0.1,0,-0.11535342869300227,-0.030646571306997737,-0.09622159787126591,-0.05165921058264928,-0.007682272331199551,0.011602535886783023
69,-0.075,-0.025,0,-0.11957210662928405,-0.03642789337071587,-0.037505937456548295,0.008519780128073277,-0.011599994088765017,0.005990535299210587
69,-0.075,-0.05,0,-0.12804250693844146,-0.04395749306155857,-0.0560760547266804,-0.015150001921115222,-0.004921733852535907,0.0056880432456593395
69,-0.075,-0.075,0,-0.09633387001604993,-0.011666129983950065,-0.10382659394140795,-0.06161900283493138,-0.0038113565637066175,0.007142161963451176
69,-0.075,-0.1,0,-0.09588646476325319,-0.012113535236746804,-0.10296190538825142,-0.038082840997391655,-0.010742582377828387,0.0024647011718889073
69,-0.1,-0.025,0,-0.11526235472180824,-0.032737645278191785,-0.05450357927003155,0.019855828265907816,-0.012402170255237103,0.004361775060640608
69,-0.1,-0.05,0,-0.15793438041587,-0.07606561958413,-0.06102155624866824,-0.012305875662981709,-0.006692601050842334,0.008912318698126684
69,-0.1,-0.075,0,-0.15247669674926473,-0.06952330325073523,-0.093728013182239,-0.03499090403651483,-0.010665402671577794,0.005152356714686342
69,-0.1,-0.1,0,-0.13796092121646397,-0.056039078783535964,-0.10302733400646773,-0.0413761111915643,-0.008319495490037444,0.01538474129621887
70,-0.025,-0.025,0,-0.05030783937177208,0.034307839371772064,-0.060099920488942846,0.010389606601250729,-0.017680417408450416,0.003705924005709872
70,-0.025,-0.05,0,-0.06302738822534201,0.02102738822534197,-0.0787650211097048,0.0012601790904212956,3.7929827949042313e-4,0.007832068368494385
70,-0.025,-0.075,0,-0.07741858849419517,0.007418588494195216,-0.07582520832514293,-0.0061436482215525,-0.012884213632109965,0.006958217307516204
70,-0.025,-0.1,0,-0.07035282488177261,0.014352824881772669,-0.09066394707273227,-0.03919635225039671,-0.010941254835298817,0.004529447033738718
70,-0.05,-0.025,0,-0.09111138339480801,-0.006888616605191966,-0.05605128726063997,-0.013603509096092453,-0.012055089257477482,0.003839440936969046
70,-0.05,-0.05,0,-0.0662333755524698,0.018233375552469754,-0.04940694373806212,0.02204488509613642,-0.0037731404706116854,0.015074013752252553
70,-0.05,-0.075,0,-0.08509213019059451,-9.07869809405451e-4,-0.10219531977483712,-0.05621909246374199,-0.013029887241403665,-0.002967703064989841
70,-0.05,-0.1,0,-0.09611535441455729,-0.011884645585442694,-0.10089441866901869,-0.060682111034832315,-0.0078910311098719,0.003115483263938743
